FIPS,Admin2,Province_State,Lat,Long_,Combined_Key,vaccine_doses_administered_in_state,white_pop,black_pop,asian_pop,hisp_pop,Population,pop per sq mi,democrat_votes,republican_votes,democrat_percent,republican_percent,confirmed_cases,Country_Region
8063,Kit Carson,Colorado,39.30497777,-102.6022199,"Kit Carson, Colorado, US",2691248,6740,68,36,1360,7097,3.8,662,3144,17.101524153965382,81.2193231723069,587,US
8067,La Plata,Colorado,37.28632032,-107.8429014,"La Plata, Colorado, US",2691248,49565,498,352,7179,56221,30.3,20548,14233,57.610676535733305,39.905234530518406,3347,US
8065,Lake,Colorado,39.20278823,-106.3555697,"Lake, Colorado, US",2691248,7578,86,58,2880,8127,19.4,2303,1497,58.14188336278717,37.79348649330977,699,US
8069,Larimer,Colorado,40.66671597,-105.4625784,"Larimer, Colorado, US",2691248,330336,4834,7938,42525,356899,115.4,126120,91489,56.21874136347832,40.78176679831326,22407,US
8071,Las Animas,Colorado,37.3153406,-104.0376458,"Las Animas, Colorado, US",2691248,13060,482,202,5861,14506,3.2,3497,4284,43.92664238161035,53.81233513377717,1041,US
8073,Lincoln,Colorado,38.98749519,-103.5136649,"Lincoln, Colorado, US",2691248,5136,588,50,842,5701,2.1,470,2135,17.729158807996985,80.53564692568843,1005,US
8075,Logan,Colorado,40.7249637,-103.110817,"Logan, Colorado, US",2691248,20405,1760,220,3858,22409,12.4,2218,8087,21.059627800987464,76.78503608051652,3835,US
8077,Mesa,Colorado,39.01787888,-108.469799,"Mesa, Colorado, US",2691248,144861,1712,1250,22846,154210,44.1,31536,56894,34.7991128080068,62.780971717996536,13724,US
8079,Mineral,Colorado,37.66954283,-106.9281698,"Mineral, Colorado, US",2691248,746,4,0,48,769,0.8,317,427,41.93121693121693,56.481481481481474,86,US
8081,Moffat,Colorado,40.61810999,-108.2070876,"Moffat, Colorado, US",2691248,12545,130,98,2151,13283,2.9,1203,5670,17.122117847993167,80.7002561912895,700,US
8083,Montezuma,Colorado,37.33859579,-108.5958857,"Montezuma, Colorado, US",2691248,21495,140,132,3309,26183,12.6,5836,9306,37.65161290322581,60.03870967741936,1803,US
8085,Montrose,Colorado,38.40214114,-108.2639022,"Montrose, Colorado, US",2691248,40341,372,328,8922,42758,18.4,7687,16770,30.84423401011155,67.28994462723698,3330,US
8087,Morgan,Colorado,40.2627981,-103.8093302,"Morgan, Colorado, US",2691248,26492,1474,236,10601,29068,22.0,3876,9593,28.20139697322468,69.7977299185099,2540,US
8089,Otero,Colorado,37.9014485,-103.7173385,"Otero, Colorado, US",2691248,16498,402,176,7719,18278,14.9,3605,5756,37.64619883040936,60.10860484544696,1886,US
8091,Ouray,Colorado,38.14717457,-107.7675136,"Ouray, Colorado, US",2691248,4754,8,34,323,4952,8.2,2365,1577,58.83084577114428,39.22885572139304,275,US
8093,Park,Colorado,39.120926,-105.7182065,"Park, Colorado, US",2691248,17796,190,154,1202,18845,7.4,4903,6991,39.89097713774306,56.87901716703279,610,US
8095,Phillips,Colorado,40.59414277,-102.3577703,"Phillips, Colorado, US",2691248,4099,68,18,855,4265,6.5,486,1958,19.55734406438632,78.79275653923541,352,US
8097,Pitkin,Colorado,39.21720112,-106.9310027,"Pitkin, Colorado, US",2691248,16802,298,202,1871,17767,17.7,8989,2780,75.17772016392071,23.24997909174542,2456,US
8099,Prowers,Colorado,37.95544985,-102.3926052,"Prowers, Colorado, US",2691248,11458,146,70,4753,12172,7.7,1458,4008,26.218306060061146,72.07336809926272,1169,US
8101,Pueblo,Colorado,38.17359144,-104.5127437,"Pueblo, Colorado, US",2691248,151568,4874,1688,72728,168424,66.7,43772,42252,49.5713525328139,47.84996772403483,15876,US
8103,Rio Blanco,Colorado,39.97913541,-108.2179009,"Rio Blanco, Colorado, US",2691248,5926,84,30,678,6324,2.1,561,3061,15.19913302628014,82.93145489027364,526,US
8105,Rio Grande,Colorado,37.5836865,-106.3847838,"Rio Grande, Colorado, US",2691248,10360,140,70,5000,11267,13.1,2495,3660,39.57176843774782,58.04916732751785,758,US
8107,Routt,Colorado,40.48596505,-106.9905548,"Routt, Colorado, US",2691248,24540,338,170,1773,25638,10.0,10582,5925,62.704432329936,35.10903057596587,2076,US
8109,Saguache,Colorado,38.08054629,-106.282466,"Saguache, Colorado, US",2691248,6223,94,58,2485,6824,1.9,1884,1413,55.591619946886986,41.69371496016524,334,US
8111,San Juan,Colorado,37.76248981,-107.6763289,"San Juan, Colorado, US",2691248,689,2,6,91,728,1.8,342,202,60.8540925266904,35.94306049822064,45,US
8113,San Miguel,Colorado,38.00450883,-108.4020725,"San Miguel, Colorado, US",2691248,7769,92,56,936,8179,5.7,3924,1136,76.23858558383525,22.071109384107245,849,US
8115,Sedgwick,Colorado,40.87595412,-102.3519227,"Sedgwick, Colorado, US",2691248,2104,34,26,366,2248,4.3,301,1121,20.816044260027663,77.52420470262794,201,US
8117,Summit,Colorado,39.63803232,-106.1150762,"Summit, Colorado, US",2691248,29353,552,504,4530,31011,46.0,12631,5322,68.35326586936522,28.80025975431571,3405,US
8119,Teller,Colorado,38.88133511,-105.1614893,"Teller, Colorado, US",2691248,23818,270,188,1801,25388,41.9,5278,11241,31.158864159631623,66.36165062872661,1425,US
8121,Washington,Colorado,39.97015535,-103.202587,"Washington, Colorado, US",2691248,4699,80,22,535,4908,1.9,369,2595,12.267287234042554,86.26994680851064,436,US
8123,Weld,Colorado,40.55499405,-104.3929621,"Weld, Colorado, US",2691248,299911,6130,5666,97347,324492,63.4,66060,96145,39.56304574364872,57.58082096613845,27578,US
8125,Yuma,Colorado,40.00346839,-102.4258673,"Yuma, Colorado, US",2691248,9673,84,48,2518,10019,4.2,785,4107,15.75988757277655,82.45332262597871,843,US
9001,Fairfield,Connecticut,41.26809896,-73.3881171,"Fairfield, Connecticut, US",1954259,739179,112928,52616,193772,943332,1467.2,297505,168445,62.977882962599175,35.65758389148088,90096,US
9003,Hartford,Connecticut,41.80283011,-72.73103891,"Hartford, Connecticut, US",1954259,666859,135066,54136,167275,891720,1216.2,283368,159024,63.06372069008492,35.390887887905706,76038,US
9005,Litchfield,Connecticut,41.7937534,-73.2451475,"Litchfield, Connecticut, US",1954259,168181,4802,3808,12800,180333,206.3,50164,55601,46.64509410101912,51.70069924867961,12995,US
9007,Middlesex,Connecticut,41.45949668,-72.53714864,"Middlesex, Connecticut, US",1954259,144077,8874,4786,10652,162436,448.6,56848,40665,57.30760700820581,40.99377003568621,11611,US
9009,New Haven,Connecticut,41.4080325,-72.93620426,"New Haven, Connecticut, US",1954259,660695,121912,35152,163616,854757,1426.7,242630,169893,58.04781534177227,40.64591143658953,81318,US
9011,New London,Connecticut,41.48896435,-72.10430976,"New London, Connecticut, US",1954259,221603,19768,11064,29443,265206,412.2,79459,57110,56.917423569525226,40.908569955015615,20759,US
9013,Tolland,Connecticut,41.85853803,-72.3308481,"Tolland, Connecticut, US",1954259,133558,6424,7836,8861,150721,372.2,44151,34838,54.700547612557926,43.16227668062542,8653,US
9015,Windham,Connecticut,41.82972709,-71.98182316,"Windham, Connecticut, US",1954259,107389,4096,1686,14536,116782,230.9,26706,29141,46.7853263725868,51.05111944220595,9899,US
10001,Kent,Delaware,39.08646628,-75.56884914,"Kent, Delaware, US",463476,118674,46468,3890,13411,180786,276.9,44552,41009,51.19448434357943,47.12324044814709,15595,US
10003,New Castle,Delaware,39.57992638,-75.64054974,"New Castle, Delaware, US",463476,361012,138404,32370,58200,558753,1263.2,195034,88364,67.80654514607156,30.721092503294127,55599,US
10005,Sussex,Delaware,38.66143781,-75.39031349,"Sussex, Delaware, US",463476,194389,27816,3022,21780,234225,210.6,56682,71230,43.81996412888861,55.066794483270456,23788,US
12001,Alachua,Florida,29.67866525,-82.35928158,"Alachua, Florida, US",9563326,187958,51146,16108,28222,269043,282.7,89704,50972,62.904266359989904,35.74373790356511,23440,US
12003,Baker,Florida,30.33060121,-82.28467476,"Baker, Florida, US",9563326,24160,5332,174,831,29210,46.3,2037,11911,14.488939469379044,84.72153069208336,3364,US
12005,Bay,Florida,30.26548745,-85.62122584,"Bay, Florida, US",9563326,143677,19630,3370,11638,174705,222.6,25614,66097,27.53482972136223,71.05370657034744,19412,US
12007,Bradford,Florida,29.95079741,-82.16611613,"Bradford, Florida, US",9563326,21452,7704,156,1331,28201,97.0,3160,10334,23.18075117370892,75.80692488262912,2923,US
12009,Brevard,Florida,28.29409504,-80.73091022,"Brevard, Florida, US",9563326,500589,62508,13694,65612,601942,535.0,148549,207883,41.17622600924704,57.62298899003226,37326,US
12011,Broward,Florida,26.15184651,-80.48725556,"Broward, Florida, US",9563326,1231583,553486,71220,606982,1952778,1444.9,618752,333409,64.6100126139221,34.81452940046279,215488,US
12013,Calhoun,Florida,30.40666734,-85.19394153,"Calhoun, Florida, US",9563326,11667,2398,114,805,14105,25.8,1209,5274,18.52589641434263,80.81520073551947,1660,US
12015,Charlotte,Florida,26.90131002,-81.92949121,"Charlotte, Florida, US",9563326,171139,11640,2122,14591,188910,235.2,42273,73243,36.33574007220216,62.955991060684205,11605,US
12017,Citrus,Florida,28.84804315,-82.47614748,"Citrus, Florida, US",9563326,139059,4862,2094,9166,149657,242.8,27092,65352,29.066174577289505,70.11415329156296,10335,US
12019,Clay,Florida,29.98319144,-81.85609986,"Clay, Florida, US",9563326,176071,27140,5988,22855,219252,315.8,38317,84480,30.80020899481532,67.90723845504601,17390,US
12021,Collier,Florida,26.11091986,-81.34687065,"Collier, Florida, US",9563326,343873,28368,5240,109937,384902,160.9,77621,128950,37.350470122896,62.04948560759895,32637,US
12023,Columbia,Florida,30.22509788,-82.62160164,"Columbia, Florida, US",9563326,55693,15102,568,4837,71686,84.7,8914,23836,26.977785848314262,72.13849040614974,7858,US
12027,DeSoto,Florida,27.18677893,-81.80941373,"DeSoto,Florida,US",9563326,31983,5900,224,12212,38001,54.7,4259,8313,33.644047713089506,65.66869420965321,4083,US
12029,Dixie,Florida,29.60631086,-83.15724673,"Dixie, Florida, US",9563326,14696,2374,66,708,16826,23.3,1365,6759,16.713603526386677,82.75988735153668,1555,US
12031,Duval,Florida,30.33225875,-81.66976468,"Duval, Florida, US",9563326,580425,274922,44902,100736,957755,1133.9,252556,233762,51.24710847774036,47.43354571648878,92715,US
12033,Escambia,Florida,30.67652764,-87.37284571,"Escambia, Florida, US",9563326,219195,70094,9414,18894,318316,453.4,70929,96674,41.63184091282605,56.74289202451107,34879,US
12035,Flagler,Florida,29.45933576,-81.31508595,"Flagler, Florida, US",9563326,96516,11992,2392,12508,115081,197.1,28161,43043,39.26738803056501,60.01868481231525,6697,US
12037,Franklin,Florida,29.83791238,-84.82731662,"Franklin, Florida, US",9563326,10102,2394,50,686,12125,21.6,2120,4675,30.953423857497448,68.25813987443422,1296,US
12039,Gadsden,Florida,30.57796289,-84.61915825,"Gadsden, Florida, US",9563326,19148,23244,218,4994,45660,89.8,16153,7465,67.97828465617373,31.415705748674355,5541,US
12041,Gilchrist,Florida,29.72856978,-82.79880657,"Gilchrist, Florida, US",9563326,16956,1538,100,1112,18582,48.4,1700,7895,17.552916881775943,81.51781104801239,1491,US
12043,Glades,Florida,26.95635849,-81.18996211,"Glades, Florida, US",9563326,10887,2602,112,3014,13811,16.0,1385,3782,26.670518005006738,72.82880801078375,925,US
12045,Gulf,Florida,29.93543004,-85.2427099,"Gulf, Florida, US",9563326,11603,1690,54,414,13639,28.1,1985,6113,24.317040303809872,74.88668381722407,1917,US
12047,Hamilton,Florida,30.49673973,-82.94998918,"Hamilton, Florida, US",9563326,9054,6020,88,1416,14428,28.8,1963,3815,33.67066895368782,65.43739279588337,1592,US
12049,Hardee,Florida,27.49293939,-81.80956574,"Hardee, Florida, US",9563326,23796,2256,290,11757,26937,43.5,2298,6122,27.083087802003536,72.15085444902769,2906,US
12051,Hendry,Florida,26.55386945,-81.16469006,"Hendry, Florida, US",9563326,34987,4768,418,23259,42022,34.0,4929,7906,38.09119010819165,61.09737248840804,4470,US
12053,Hernando,Florida,28.55364461,-82.42700204,"Hernando, Florida, US",9563326,173822,11564,2436,28776,193920,365.6,37519,70412,34.44575016984631,64.64442445052423,12432,US
12055,Highlands,Florida,27.34254618,-81.34071957,"Highlands, Florida, US",9563326,90728,10650,1470,22409,106221,97.2,16938,34873,32.466935020126506,66.8449300364194,7685,US
12057,Hillsborough,Florida,27.9276559,-82.32013172,"Hillsborough, Florida, US",9563326,1090585,249336,62522,436896,1471968,1204.9,376367,327398,52.85585685536252,45.9787968199443,122188,US
12059,Holmes,Florida,30.86747479,-85.81319222,"Holmes, Florida, US",9563326,17443,2124,112,577,19617,41.6,924,8080,10.189677988531098,89.10454344949272,2214,US
12061,Indian River,Florida,27.69308961,-80.60556721,"Indian River, Florida, US",9563326,138716,14906,2568,20383,159923,274.5,37844,58872,38.82072955561938,60.391448853145135,11738,US
12063,Jackson,Florida,30.7954597,-85.21500423,"Jackson, Florida, US",9563326,32312,14032,320,2254,46414,54.2,6766,15488,30.17975824077791,69.08425888755075,6063,US
12065,Jefferson,Florida,30.43669112,-83.89442308,"Jefferson, Florida, US",9563326,9070,5072,60,595,14246,24.7,3897,4479,46.11288604898828,52.999645012424565,1432,US
12067,Lafayette,Florida,29.98484137,-83.18166636,"Lafayette, Florida, US",9563326,7116,1674,18,1167,8422,16.3,510,3128,13.942044833242209,85.5112083105522,1606,US
12069,Lake,Florida,28.76202069,-81.7125123,"Lake, Florida, US",9563326,306099,40658,7456,61388,367118,316.6,83505,125859,39.5170220619552,59.56018058434368,26776,US
12071,Lee,Florida,26.58410348,-81.88399313,"Lee, Florida, US",9563326,669132,68224,11802,173497,770577,788.7,157695,233247,40.03437429391799,59.21492565353047,62902,US
12073,Leon,Florida,30.45955727,-84.27491114,"Leon, Florida, US",9563326,180699,84336,10460,19613,293582,413.1,103517,57453,63.53503673379202,35.26259904621031,30345,US
12075,Levy,Florida,29.31829741,-82.74007147,"Levy, Florida, US",9563326,36115,3698,326,3640,41503,36.5,6205,16749,26.809246057463813,72.36552171095269,3112,US
12077,Liberty,Florida,30.23766008,-84.8829258,"Liberty, Florida, US",9563326,6414,2654,30,588,8354,10.0,694,2846,19.488907610221847,79.92137040157259,1055,US
12079,Madison,Florida,30.44396917,-83.47398594,"Madison, Florida, US",9563326,10988,7350,78,1045,18493,27.6,3747,5576,39.946695095948826,59.44562899786781,2034,US
12081,Manatee,Florida,27.47196942,-82.31831044,"Manatee, Florida, US",9563326,346683,35414,8334,68094,403253,434.5,90166,124987,41.559195789046726,57.60884595175103,34922,US
12083,Marion,Florida,29.21227113,-82.05803627,"Marion, Florida, US",9563326,300068,46784,5588,51636,365579,209.1,74858,127826,36.6275883665401,62.54452577602066,29105,US
12085,Martin,Florida,27.0772071,-80.43109784,"Martin, Florida, US",9563326,145001,9876,2072,22844,161000,269.2,36893,61168,37.36908210603083,61.95733646658428,11405,US
12086,Miami-Dade,Florida,25.6112362,-80.55170587,"Miami-Dade, Florida, US",9563326,2147711,463790,41618,1886364,2716940,1315.5,617864,532833,53.41074120689894,46.06030691138435,447042,US
12087,Monroe,Florida,25.20904673,-81.07812416,"Monroe, Florida, US",9563326,66061,5752,956,18800,74228,74.3,21881,25693,45.55789210685211,53.49476358033688,6450,US
12089,Nassau,Florida,30.61037141,-81.80297522,"Nassau, Florida, US",9563326,80246,5274,796,4164,88625,113.0,15564,42566,26.46443692506504,72.37761643230009,7984,US
12091,Okaloosa,Florida,30.69143028,-86.59267105,"Okaloosa, Florida, US",9563326,170846,23540,5046,20532,210738,194.4,34248,79798,29.42950684437112,68.57088843632114,19771,US
12093,Okeechobee,Florida,27.3863362,-80.88944347,"Okeechobee, Florida, US",9563326,36660,5140,390,10967,42168,52.0,4390,11470,27.51661025448164,71.89419581296227,3760,US
12095,Orange,Florida,28.51367621,-81.31799498,"Orange, Florida, US",9563326,947860,304512,73530,455295,1393452,1268.5,395014,245398,61.01516366158328,37.90498344925803,124227,US
12097,Osceola,Florida,28.06312234,-81.14882926,"Osceola, Florida, US",9563326,297241,52752,10046,209797,375751,202.4,97297,73480,56.42499246097103,42.61291145700434,39766,US
12099,Palm Beach,Florida,26.64676272,-80.46536002,"Palm Beach, Florida, US",9563326,1117321,283264,41338,349584,1496770,670.2,433572,334711,56.078059077187326,43.291410035206255,132098,US
12101,Pasco,Florida,28.30810945,-82.40227529,"Pasco, Florida, US",9563326,484739,36894,13768,91616,553947,622.2,119073,179621,39.43206278769414,59.483061231248136,36511,US
12103,Pinellas,Florida,27.93130349,-82.72239666,"Pinellas, Florida, US",9563326,804493,102684,31788,99408,974996,3347.5,277450,276209,49.56987038046148,49.3481503979704,72557,US
12105,Polk,Florida,27.95027105,-81.69732947,"Polk, Florida, US",9563326,570852,114178,12730,178402,724777,334.9,145049,194586,42.25679958981053,56.68830260796607,61390,US
12107,Putnam,Florida,29.60779729,-81.74230285,"Putnam, Florida, US",9563326,59812,11628,486,7597,74521,102.2,10527,25514,28.94179748714706,70.14543754983092,6049,US
12113,Santa Rosa,Florida,30.6934145,-87.02458128,"Santa Rosa, Florida, US",9563326,160192,15240,2948,10858,184313,149.6,27612,77385,25.8229836899596,72.37112823582224,17763,US
12115,Sarasota,Florida,27.18546175,-82.33174248,"Sarasota, Florida, US",9563326,396793,19928,7056,41468,433742,682.6,120110,148370,44.39064954264067,54.83507345467985,29465,US
12117,Seminole,Florida,28.7158582,-81.24060348,"Seminole, Florida, US",9563326,370670,58002,22642,105946,471826,1367.0,132528,125241,50.81302839177194,48.01909399382704,30154,US
12109,St. Johns,Florida,29.90096506,-81.43589967,"St. Johns, Florida, US",9563326,234554,14474,8162,19759,264672,316.4,63850,110946,36.15064940947334,62.815504297312906,21217,US
12111,St. Lucie,Florida,27.37763908,-80.47106649,"St. Lucie, Florida, US",9563326,241516,67972,5356,65310,328297,485.7,84137,86831,48.86884398468946,50.43358560484176,24060,US
12119,Sumter,Florida,28.70181754,-82.0794267,"Sumter, Florida, US",9563326,119533,13146,982,7855,132420,170.8,29341,62761,31.72514461804617,67.86073417310915,8812,US
12121,Suwannee,Florida,30.19746066,-82.9909967,"Suwannee, Florida, US",9563326,37416,6382,264,4409,44417,60.3,4485,16410,21.29933038894429,77.93132924918079,5222,US
12123,Taylor,Florida,30.04848048,-83.60445406,"Taylor, Florida, US",9563326,16399,5148,192,916,21569,21.6,2299,7751,22.70168855534709,76.53796780882789,2694,US
12125,Union,Florida,30.04412971,-82.37497443,"Union, Florida, US",9563326,11346,5676,102,851,15237,63.8,1053,5133,16.861489191353083,82.1937550040032,1775,US
12127,Volusia,Florida,29.05858895,-81.18263252,"Volusia, Florida, US",9563326,463291,61364,10292,82949,553284,449.2,130575,173821,42.47183994223244,56.53837021327808,38413,US
